PlayerID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,College,PhotoUrl,Experience,InjuryStatus,FanDuelPlayerID,DraftKingsPlayerID,FanDuelName,DraftKingsName
20002319,Inactive,,,,G,SG,Jaylen,Nowell,77,208,7/9/1999 12:00:00 AM,Washington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jaylen-nowell-20002319-eb7e46c2.png,3,,110317,1089562,Jaylen Nowell,Jaylen Nowell
20002320,Inactive,,,,F,PF,Zylan,Cheatham,77,220,11/17/1995 12:00:00 AM,Arizona State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/zylan-cheatham-20002320-65debca1.png,2,,117305,846964,Zylan Cheatham,Zylan Cheatham
20002322,Inactive,,,,F,PF,Jaylen,Hoard,80,216,3/30/1999 12:00:00 AM,Wake Forest,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jaylen-hoard-20002322-93a70fbd.png,0,,115802,1132326,Jaylen Hoard,Jaylen Hoard
20002323,Inactive,,,,G,PG,Quinndary,Weatherspoon,75,207,9/10/1996 12:00:00 AM,Mississippi State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/quinndary-weatherspoon-20002323-160c0ea6.png,3,,110348,886418,Quinndary Weatherspoon,Quinndary Weatherspoon
20002324,Inactive,,,,G,PG,Kyle,Guy,73,170,8/11/1997 12:00:00 AM,Virginia,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kyle-guy-20002324-77365af1.png,3,,110358,942821,Kyle Guy,Kyle Guy
20002327,Inactive,,,,G,PG,Miye,Oni,77,206,8/4/1997 12:00:00 AM,Yale,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/miye-oni-20002327-1a0bd06c.png,2,,110324,953941,Miye Oni,Miye Oni
20002329,Active,25,DAL,21,C,C,Daniel,Gafford,82,234,10/1/1998 12:00:00 AM,Arkansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/daniel-gafford-20002329-505cd52b.png,4,,110325,1061647,Daniel Gafford,Daniel Gafford
20002330,Inactive,,,,F,PF,Jarrell,Brantley,77,250,6/7/1996 12:00:00 AM,Charleston,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jarrell-brantley-20002330-e71b4a18.png,1,,110308,895833,Jarrell Brantley,Jarrell Brantley
20002332,Active,2,CHA,3,C,C,Marques,Bolden,82,249,4/17/1998 12:00:00 AM,Duke,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/marques-bolden-20002332-677a14f0.png,2,,117808,937669,Marques Bolden,Marques Bolden
20002333,Active,12,CLE,32,F,PF,Dean,Wade,81,228,11/20/1996 12:00:00 AM,Kansas State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/dean-wade-20002333-e29f074a.png,4,Questionable,110883,880677,Dean Wade,Dean Wade
20002335,Inactive,,,,F,PF,Brian,Bowen II,78,190,10/2/1998 12:00:00 AM,Louisville,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/brian-bowen-20002335-a8ee28fa.png,2,,110829,1076188,Brian Bowen,Brian Bowen II
20002336,Active,16,MIN,11,C,C,Naz,Reid,81,264,8/26/1999 12:00:00 AM,Louisiana State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/naz-reid-20002336-932ce8aa.png,4,,110995,1137200,Naz Reid,Naz Reid
20002339,Active,18,OKC,5,F,SF,Luguentz,Dort,76,220,4/19/1999 12:00:00 AM,Arizona State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/luguentz-dort-20002339-bd71751a.png,4,,111273,1134693,Luguentz Dort,Luguentz Dort
20002340,Inactive,,,,G,PG,Jalen,Lecque,76,185,6/13/2000 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jalen-lecque-20002340-e39ed30c.png,1,,116202,1173086,Jalen Lecque,Jalen Lecque
20002341,Inactive,,,,G,PG,Justin,Robinson,73,195,10/12/1997 12:00:00 AM,Virginia Tech,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/justin-robinson-20002341-9f81d20f.png,0,,111371,893009,Justin Robinson,Justin Robinson
20002342,Inactive,,,,C,C,Tacko,Fall,90,311,12/10/1995 12:00:00 AM,Central Florida,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tacko-fall-20002342-84eb65a0.png,3,,112710,879498,Tacko Fall,Tacko Fall
20002343,Active,12,CLE,1,G,SG,Max,Strus,77,215,3/28/1996 12:00:00 AM,DePaul,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/max-strus-20002343-c2326e78.png,4,Questionable,112708,936502,Max Strus,Max Strus
20002344,Inactive,,,,F,PF,Robert,Franks,79,225,12/18/1996 12:00:00 AM,Washington State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/robert-franks-20002344-a96a832f.png,0,,117287,884172,Robert Franks,Robert Franks
20002349,Inactive,,,,F,PF,Bennie,Boatwright,82,235,7/13/1996 12:00:00 AM,USC,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117962,884111,Bennie Boatwright,Bennie Boatwright
20002352,Active,19,POR,10,C,C,Moses,Brown,86,258,10/13/1999 12:00:00 AM,UCLA,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/moses-brown-20002352-7e2921c9.png,4,,117286,1134769,Moses Brown,Moses Brown
20002353,Inactive,,,,G,PG,Chris,Clemons,69,180,7/23/1997 12:00:00 AM,Campbell,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/chris-clemons-20002353-c16d261e.png,1,,110909,895380,Chris Clemons,Chris Clemons
20002356,Active,9,BOS,12,F,PF,Oshae,Brissett,79,210,6/20/1998 12:00:00 AM,Syracuse,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/oshae-brissett-20002356-6c0fa2be.png,4,,117283,1076192,Oshae Brissett,Oshae Brissett
20002357,Inactive,,,,G,PG,Zach,Norvell,77,205,12/9/1997 12:00:00 AM,Gonzaga,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/zach-norvell-20002357-0dda3240.png,0,,111470,955897,Zach Norvell,Zach Norvell Jr.
20002358,Inactive,,,,F,PF,Aric,Holman,82,225,7/11/1997 12:00:00 AM,Mississippi State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/aric-holman-20002358-12e92fe9.png,0,,116763,886424,Aric Holman,Aric Holman
20002359,Inactive,,,,F,PF,Devontae,Cacok,79,240,10/8/1996 12:00:00 AM,North Carolina-Wilmington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/devontae-cacok-20002359-ba0151e7.png,1,,117301,899762,Devontae Cacok,Devontae Cacok
20002361,Inactive,,,,F,PF,Simi,Shittu,82,240,11/7/1999 12:00:00 AM,Vanderbilt,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/simi-shittu-20002361-54fcd63e.png,0,,117308,1134263,Simi Shittu,Simi Shittu
20002363,Inactive,,,,C,C,Kyle,Alexander,83,220,,Tennessee,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kyle-alexander-20002363-27aa89d3.png,0,,111702,887466,Kyle Alexander,Kyle Alexander
20002365,Inactive,,,,G,PG,Rayjon,Tucker,75,209,9/24/1997 12:00:00 AM,Arkansas-Little Rock,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/rayjon-tucker-20002365-c1cb6632.png,3,,116178,887927,Rayjon Tucker,Rayjon Tucker
20002366,Inactive,,,,F,PF,Daulton,Hommes,80,215,7/4/1996 12:00:00 AM,Western Washington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/daulton-hommes-20002366-f9fcab76.png,0,,117782,1173024,Daulton Hommes,Daulton Hommes
20002374,Inactive,,,,G,PG,DaQuan,Jeffries,77,222,8/30/1997 12:00:00 AM,Tulsa,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/daquan-jeffries-20002374-1b066c8d.png,4,,117307,896184,DaQuan Jeffries,DaQuan Jeffries
20002378,Inactive,,,,G,PG,Jared,Harper,70,175,9/14/1997 12:00:00 AM,Auburn,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jared-harper-20002378-933e6e76.png,0,,117819,947237,Jared Harper,Jared Harper
20002383,Inactive,,,,G,PG,Lindell,Wigginton,74,192,3/28/1998 12:00:00 AM,Iowa State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/lindell-wigginton-20002383-e366b13b.png,2,,116906,1060959,Lindell Wigginton,Lindell Wigginton
20002386,Active,28,LAC,7,F,PF,Amir,Coffey,79,210,6/17/1997 12:00:00 AM,Minnesota,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/amir-coffey-20002386-59f08a55.png,4,,111492,944822,Amir Coffey,Amir Coffey
20002387,Inactive,,,,G,PG,Shaq,Buchanan,75,190,1/30/1997 12:00:00 AM,Murray State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117927,1135267,Shaq Buchanan,Shaq Buchanan
20002388,Inactive,,,,G,PG,Jeremiah,Martin,74,185,6/19/1996 12:00:00 AM,Memphis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jeremiah-martin-20002388-396bbbd1.png,0,,117275,879173,Jeremiah Martin,Jeremiah Martin
20002391,Inactive,,,,F,PF,Tyler,Cook,80,255,9/23/1997 12:00:00 AM,Iowa,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyler-cook-20002391-a54b8e8a.png,2,,115994,944728,Tyler Cook,Tyler Cook
20002394,Inactive,,,,F,PF,Louis,King,79,205,4/6/1999 12:00:00 AM,Oregon,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/louis-king-20002394-db515d9d.png,4,,117297,1134732,Louis King,Louis King
20002398,Inactive,,,,C,C,Tariq,Owens,82,205,6/30/1995 12:00:00 AM,Texas Tech,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tariq-owens-20002398-1eec875e.png,0,,117818,845815,Tariq Owens,Tariq Owens
20002401,Inactive,,,,C,C,Chris,Silva,80,234,9/19/1996 12:00:00 AM,South Carolina,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/chris-silva-20002401-2fe5bab1.png,4,,117274,886457,Chris Silva,Chris Silva
20002414,Inactive,,,,F,PF,Juan,Toscano-Anderson,78,209,4/10/1993 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,3,,117779,601511,Juan Toscano-Anderson,Juan Toscano-Anderson
20002415,Inactive,,,,G,PG,Ky,Bowman,73,187,6/16/1997 12:00:00 AM,Boston College,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/ky-bowman-20002415-c3651988.png,1,,111671,950056,Ky Bowman,Ky Bowman
20002422,Inactive,,,,F,PF,Juwan,Morgan,79,232,4/17/1997 12:00:00 AM,Indiana,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/juwan-morgan-20002422-0989bf38.png,1,,117289,900536,Juwan Morgan,Juwan Morgan
20002425,Inactive,,,,F,PF,William,Howard,80,207,10/25/1993 12:00:00 AM,,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/william-howard-20002425-d1302861.png,1,,111672,1172898,William Howard,William Howard
20002444,Active,10,TOR,34,C,C,Jontay,Porter,82,240,11/15/1999 12:00:00 AM,Missouri,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jontay-porter-20002444-7d2e8a44.png,1,,119602,1077498,Jontay Porter,Jontay Porter
20002446,Inactive,,,,G,PG,Bryce,Brown,75,198,7/24/1997 12:00:00 AM,Auburn,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117309,886311,Bryce Brown,Bryce Brown
20002454,Inactive,,,,F,PF,Nicolo,Melli,81,236,1/26/1991 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/nicolo-melli-20002454-0fb34293.png,0,,110697,1178793,Nicolo Melli,Nicolo Melli
20002455,Active,6,NY,4,G,SG,Charlie,Brown Jr.,78,199,2/2/1997 12:00:00 AM,St. Joseph's (PA),https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/charlie-brown-jr-20002455-f56e3fcc.png,3,,117290,950955,Charlie Brown,Charlie Brown
20002457,Inactive,,,,G,PG,Matt,Thomas,75,190,8/4/1994 12:00:00 AM,Iowa State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/matt-thomas-20002457-47036f11.png,2,,110827,741012,Matt Thomas,Matt Thomas
20002458,Inactive,,,,G,SG,Adam,Mokoka,77,190,7/18/1998 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/adam-mokoka-20002458-7e22dd0f.png,1,,110882,1173090,Adam Mokoka,Adam Mokoka
20002459,Inactive,,,,C,C,Vincent,Poirier,84,235,10/17/1993 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/vincent-poirier-20002459-c5c13236.png,0,,110881,1175295,Vincent Poirier,Vincent Poirier
20002462,Inactive,,,,C,C,Donta,Hall,81,229,8/7/1997 12:00:00 AM,Alabama,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/donta-hall-20002462-23ea786d.png,0,,117812,886282,Donta Hall,Donta Hall
20002465,Inactive,,,,F,PF,Kenny,Wooten,81,225,4/17/1998 12:00:00 AM,Oregon,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kenny-wooten-20002465-709200cc.png,0,,117338,1082709,Kenny Wooten,Kenny Wooten
20002468,Inactive,,,,G,PG,Keljin,Blevins,78,200,11/24/1995 12:00:00 AM,Montana State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/keljin-blevins-20002468-182f82a2.png,1,,117821,851186,Keljin Blevins,Keljin Blevins
20002474,Inactive,,,,G,PG,Tyler,Hall,77,209,3/25/1997 12:00:00 AM,Montana State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyler-hall-20002474-74f867bb.png,1,,162510,895139,Tyler Hall,Tyler Hall
20002488,Inactive,,,,G,PG,Armoni,Brooks,75,205,6/5/1998 12:00:00 AM,Houston,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/armoni-brooks-20002488-ae099047.png,2,,117291,922387,Armoni Brooks,Armoni Brooks
20002490,Active,3,ATL,25,G,SG,Garrison,Mathews,78,215,10/24/1996 12:00:00 AM,Lipscomb,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/garrison-mathews-20002490-ae0e38e3.png,4,,111622,888431,Garrison Mathews,Garrison Mathews
20002491,Active,4,MIA,16,F,PF,Caleb,Martin,77,210,9/28/1995 12:00:00 AM,Nevada,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/caleb-martin-20002491-ba74da95.png,4,,113267,842969,Caleb Martin,Caleb Martin
20002493,Inactive,,,,G,SG,Terence,Davis,76,201,5/16/1997 12:00:00 AM,Mississippi,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/terence-davis-20002493-96ac4877.png,3,,116340,886404,Terence Davis,Terence Davis
20002494,Inactive,,,,G,PG,Mychal,Mulder,75,195,6/12/1994 12:00:00 AM,Kentucky,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/mychal-mulder-20002494-1f474367.png,3,,117273,891351,Mychal Mulder,Mychal Mulder
20002495,Inactive,,,,G,PG,Marko,Guduric,78,201,3/8/1995 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/marko-guduric-20002495-65d6474a.png,1,,113306,1180048,Marko Guduric,Marko Guduric
20002496,Inactive,,,,G,PG,Hassani,Gravett,74,188,7/16/1996 12:00:00 AM,South Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,116148,949192,Hassani Gravett,Hassani Gravett
20002497,Inactive,,,,G,PG,Matt,Mooney,75,200,2/7/1997 12:00:00 AM,Texas Tech,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/matt-mooney-20002497-190fa845.png,0,,117292,846853,Matt Mooney,Matt Mooney
20002508,Inactive,,,,G,PG,Devin,Cannady,73,179,5/21/1996 12:00:00 AM,Princeton,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/devin-cannady-20002508-3101e21c.png,0,,117889,895080,Devin Cannady,Devin Cannady
20002510,Inactive,,,,G,PG,Ahmad,Caver,74,175,9/12/1996 12:00:00 AM,Old Dominion,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,117891,895938,Ahmad Caver,Ahmad Caver
20002516,Inactive,,,,G,SG,Craig,Sword,75,196,1/16/1994 12:00:00 AM,Mississippi State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,163990,696951,Craig Sword,Craig Sword
20002523,Active,16,MIN,5,G,SG,Anthony,Edwards,76,225,8/5/2001 12:00:00 AM,Georgia,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/anthony-edwards-20002523-06ab163b.png,,Questionable,145321,1175367,Anthony Edwards,Anthony Edwards
20002527,Active,14,DET,13,C,C,James,Wiseman,83,240,3/31/2001 12:00:00 AM,Memphis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/james-wiseman-20002527-29d2b7f1.png,2,,145347,1175120,James Wiseman,James Wiseman
20002528,Active,2,CHA,1,G,PG,LaMelo,Ball,79,180,8/22/2001 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/lamelo-ball-20002528-c48051b5.png,3,Out,145485,1257420,LaMelo Ball,LaMelo Ball
20002529,Active,11,CHI,44,F,PF,Patrick,Williams,79,215,8/26/2001 12:00:00 AM,Florida State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/patrick-williams-20002529-8dbb5cd6.png,3,Out,145308,1174904,Patrick Williams,Patrick Williams
20002530,Active,12,CLE,35,F,SF,Isaac,Okoro,77,225,1/26/2001 12:00:00 AM,Auburn,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/isaac-okoro-20002530-7132d98b.png,3,,145341,1193432,Isaac Okoro,Isaac Okoro
20002531,Active,3,ATL,17,C,C,Onyeka,Okongwu,82,240,12/11/2000 12:00:00 AM,Southern California,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/onyeka-okongwu-20002531-735b2efb.png,3,Out,145304,1185367,Onyeka Okongwu,Onyeka Okongwu
20002532,Inactive,,,,G,PG,Killian,Hayes,77,216,7/27/2001 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/killian-hayes-20002532-81e84225.png,3,,145489,1257421,Killian Hayes,Killian Hayes
20002533,Active,13,IND,1,F,PF,Obi,Toppin,81,220,3/4/1998 12:00:00 AM,Dayton,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/obi-toppin-20002533-e8b41639.png,3,,145339,1076274,Obi Toppin,Obi Toppin
20002534,Active,1,WAS,8,F,SF,Deni,Avdija,81,210,1/3/2001 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/deni-avdija-20002534-6e5394ed.png,3,,145539,1257422,Deni Avdija,Deni Avdija
20002535,Active,13,IND,25,F,PF,Jalen,Smith,81,215,3/16/2000 12:00:00 AM,Maryland,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jalen-smith-20002535-bdd86539.png,3,,145322,1133792,Jalen Smith,Jalen Smith
20002536,Active,24,SA,24,G,SG,Devin,Vassell,77,200,8/23/2000 12:00:00 AM,Florida State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/devin-vassell-20002536-6957a13d.png,3,,145324,1132051,Devin Vassell,Devin Vassell
20002537,Active,13,IND,0,G,PG,Tyrese,Haliburton,77,185,2/29/2000 12:00:00 AM,Iowa State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyrese-haliburton-20002537-cefaf401.png,3,,145337,1132825,Tyrese Haliburton,Tyrese Haliburton
20002538,Active,17,UTA,13,G,PG,Kira,Lewis Jr.,73,170,4/6/2001 12:00:00 AM,Alabama,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/kira-lewis-jr-20002538-707a7843.png,3,,145316,1134005,Kira Lewis,Kira Lewis Jr.
20002539,Active,13,IND,23,F,PF,Aaron,Nesmith,78,215,10/16/1999 12:00:00 AM,Vanderbilt,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/aaron-nesmith-20002539-91343835.png,3,,145333,1134264,Aaron Nesmith,Aaron Nesmith
20002540,Active,5,ORL,50,G,PG,Cole,Anthony,74,185,5/15/2000 12:00:00 AM,North Carolina,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/cole-anthony-20002540-03849569.png,3,,145327,1185943,Cole Anthony,Cole Anthony
20002541,Active,14,DET,28,F,PF,Isaiah,Stewart,80,250,5/22/2001 12:00:00 AM,Washington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/isaiah-stewart-20002541-563d916d.png,3,,145307,1177050,Isaiah Stewart,Isaiah Stewart
20002542,Active,2,CHA,17,F,PF,Aleksej,Pokusevski,84,210,12/26/2001 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/aleksej-pokusevski-20002542-abf06596.png,3,,145538,1257423,Aleksej Pokusevski,Aleksej Pokusevski
20002543,Active,25,DAL,8,F,SF,Josh,Green,77,200,11/16/2000 12:00:00 AM,Arizona,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/josh-green-20002543-93d029d5.png,3,,145325,1193670,Josh Green,Josh Green
20002544,Active,3,ATL,41,F,PF,Saddiq,Bey,79,215,4/9/1999 12:00:00 AM,Villanova,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/saddiq-bey-20002544-9a20c7fa.png,3,Out,145328,1138653,Saddiq Bey,Saddiq Bey
20002545,Active,6,NY,5,F,PF,Precious,Achiuwa,80,243,9/19/1999 12:00:00 AM,Memphis,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/precious-achiuwa-20002545-7bcebebd.png,3,,145314,1175124,Precious Achiuwa,Precious Achiuwa
20002546,Active,7,PHI,0,G,PG,Tyrese,Maxey,74,200,11/4/2000 12:00:00 AM,Kentucky,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyrese-maxey-20002546-0b895fc9.png,3,,145331,1186160,Tyrese Maxey,Tyrese Maxey
20002547,Active,20,DEN,22,C,C,Zeke,Nnaji,81,240,1/9/2001 12:00:00 AM,Arizona,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/zeke-nnaji-20002547-f63c8c78.png,3,,145305,1193676,Zeke Nnaji,Zeke Nnaji
20002548,Inactive,,,,F,SF,Leandro,Bolmaro,78,200,9/11/2000 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/leandro-bolmaro-20002548-10d412e6.png,1,,145535,1257425,Leandro Bolmaro,Leandro Bolmaro
20002549,Active,1,WAS,15,G,PG,R.J.,Hampton,76,175,2/7/2001 12:00:00 AM,None,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/rj-hampton-20002549-ff1e8f01.png,3,,145541,1257426,RJ Hampton,R.J. Hampton
20002550,Active,10,TOR,5,G,PG,Immanuel,Quickley,74,190,6/17/1999 12:00:00 AM,Kentucky,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/immanuel-quickley-20002550-3d0b9500.png,3,Questionable,145348,1134175,Immanuel Quickley,Immanuel Quickley
20002551,Active,9,BOS,11,G,PG,Payton,Pritchard,73,195,1/28/1998 12:00:00 AM,Oregon,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/payton-pritchard-20002551-1e3b8729.png,3,,145335,945610,Payton Pritchard,Payton Pritchard
20002552,Active,29,PHO,27,C,C,Udoka,Azubuike,83,270,9/17/1999 12:00:00 AM,Kansas,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/udoka-azubuike-20002552-780e2136.png,3,,145309,944169,Udoka Azubuike,Udoka Azubuike
20002553,Active,16,MIN,3,F,PF,Jaden,McDaniels,81,185,9/29/2000 12:00:00 AM,Washington,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/jaden-mcdaniels-20002553-0ac39533.png,3,,145319,1177013,Jaden McDaniels,Jaden McDaniels
20002554,Active,14,DET,14,G,PG,Malachi,Flynn,73,185,5/9/1998 12:00:00 AM,San Diego State,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/malachi-flynn-20002554-0c586856.png,3,,145344,946878,Malachi Flynn,Malachi Flynn
20002555,Active,21,MEM,22,G,SG,Desmond,Bane,77,215,6/25/1998 12:00:00 AM,TCU,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/desmond-bane-20002555-951ba0f0.png,3,Out,145334,944263,Desmond Bane,Desmond Bane
20002556,Inactive,,,,G,PG,Tyrell,Terry,75,170,9/28/2000 12:00:00 AM,Stanford,https://res.cloudinary.com/dan8wilpz/image/upload/c_fill;h_100;w_100/headshots/nba/tyrell-terry-20002556-aca06cf9.png,0,,145326,1176568,Tyrell Terry,Tyrell Terry
